date,spy_close,spy_open,spy_high,spy_low,spy_volume,spy_sma20,spy_sma50,spy_sma200,spy_above_sma20,spy_above_sma50,spy_above_sma200,spy_sma20_slope_up,spy_return_1d,spy_return_5d,spy_return_20d,spy_return_60d,spy_gap_pct,spy_range_pct,spy_range_pct_sma10,spy_range_expansion,spy_realized_vol_20d,qqq_close,qqq_above_sma20,qqq_above_sma50,qqq_return_1d,qqq_return_5d,qqq_realized_vol_20d,spy_qqq_divergence_1d,market_regime_label
2021-04-15,415.87,413.74,416.16,413.69,60298783,,,,0,0,0,,0.010742,0.017992,,,0.005566,0.005939,0.005904,1.0059,,341.61,0,0,0.015156,0.019488,,-0.004414,warmup_na
2021-04-16,417.26,417.25,417.91,415.73,82295202,,,,0,0,0,,0.003342,0.014022,,,0.003318,0.005225,0.005804,0.9002,,342.01,0,0,0.001171,0.014535,,0.002171,warmup_na
2021-04-19,415.21,416.26,416.74,413.79,78626254,,,,0,0,0,,-0.004913,0.008673,,,-0.002397,0.007105,0.005639,1.26,,338.88,0,0,-0.009152,0.006564,,0.004239,warmup_na
2021-04-20,412.17,413.91,415.0859,410.59,81981133,,,,0,0,0,,-0.007322,-0.001671,,,-0.003131,0.010908,0.006276,1.738,,336.41,0,0,-0.007289,-0.012302,,-3.3e-05,warmup_na
2021-04-21,416.07,411.51,416.29,411.36,66940318,,,,0,0,0,,0.009462,0.011229,,,-0.001601,0.011849,0.00709,1.6712,,339.29,0,0,0.008561,0.008261,,0.000901,warmup_na
2021-04-22,412.27,415.89,416.78,411.13,97638164,,,,0,0,0,,-0.009133,-0.008657,,,-0.000433,0.013705,0.008057,1.701,,335.2,0,0,-0.012055,-0.018764,,0.002922,warmup_na
2021-04-23,416.74,412.87,418.25,412.79,73337139,408.2025,,,1,0,0,0,0.010842,-0.001246,,,0.001455,0.013102,0.008538,1.5346,,339.42,1,0,0.012589,-0.007573,,-0.001747,neutral
2021-04-26,417.61,417.44,418.22,416.97,52214900,409.284,,,1,0,0,1,0.002088,0.00578,0.054624,,0.00168,0.002993,0.008417,0.3556,0.102684,341.63,1,0,0.006511,0.008115,0.156453,-0.004423,neutral
2021-04-27,417.52,417.93,418.14,416.3,51484802,410.371,,,1,0,0,1,-0.000216,0.01298,0.05493,,0.000766,0.004407,0.008274,0.5326,0.10257,340.15,1,0,-0.004332,0.011117,0.15854,0.004116,neutral
2021-04-28,417.4,417.81,419.01,416.9,51148801,411.5045,,,1,0,0,1,-0.000287,0.003197,0.057432,,0.000695,0.005055,0.008029,0.6296,0.101274,339.0,1,0,-0.003381,-0.000855,0.157432,0.003094,neutral
2021-04-29,420.06,420.32,420.72,416.44,78779400,412.691,,,1,0,0,1,0.006373,0.018895,0.059874,,0.006996,0.010189,0.008454,1.2052,0.101981,340.22,1,0,0.003599,0.014976,0.15156,0.002774,neutral
2021-04-30,417.3,417.63,418.54,416.34,85741191,413.5255,,,1,0,0,1,-0.00657,0.001344,0.041661,,-0.005785,0.005272,0.008458,0.6233,0.102878,337.99,1,0,-0.006555,-0.004213,0.146225,-1.5e-05,neutral
2021-05-03,418.2,419.43,419.84,417.665,68340826,414.1175,,,1,0,0,1,0.002157,0.001413,0.029137,,0.005104,0.005201,0.008268,0.6291,0.092248,336.19,0,0,-0.005326,-0.015924,0.132318,0.007483,neutral
2021-05-04,415.62,416.07,416.6,411.67,101780093,414.5925,,,1,0,0,1,-0.006169,-0.004551,0.023392,,-0.005093,0.011862,0.008364,1.4182,0.095945,330.14,0,0,-0.017996,-0.029428,0.148426,0.011827,neutral
2021-05-05,415.75,417.38,417.63,414.94,60257756,415.0505,,,1,0,0,1,0.000313,-0.003953,0.022529,,0.004235,0.00647,0.007826,0.8267,0.095992,329.03,0,0,-0.003362,-0.02941,0.148544,0.003675,neutral
2021-05-06,419.07,415.83,419.21,413.675,74442960,415.578,,,1,0,0,1,0.007986,-0.002357,0.025825,,0.000192,0.013208,0.007776,1.6986,0.098255,331.51,0,0,0.007537,-0.025601,0.146113,0.000449,neutral
2021-05-07,422.12,419.89,422.815,419.16,67904191,416.1095,,,1,0,0,1,0.007278,0.01155,0.025833,,0.001957,0.008659,0.007332,1.181,0.098261,334.2,0,0,0.008114,-0.011213,0.147504,-0.000836,neutral
2021-05-10,417.94,422.5,422.74,417.81,82023882,416.4245,,,1,0,0,1,-0.009902,-0.000622,0.015305,,0.0009,0.011796,0.008212,1.4364,0.106045,325.76,0,0,-0.025254,-0.031024,0.172461,0.015352,neutral
2021-05-11,414.21,413.1,415.27,410.06,117104187,416.492,,,0,0,0,1,-0.008925,-0.003393,0.00327,,-0.011581,0.012578,0.009029,1.3931,0.111091,325.31,0,0,-0.001381,-0.01463,0.165234,-0.007544,neutral
2021-05-12,405.41,411.23,412.59,404.0,134557560,416.19,,,0,0,0,0,-0.021245,-0.024871,-0.01468,,-0.007194,0.021188,0.010642,1.991,0.134775,316.89,0,0,-0.025883,-0.036896,0.183012,0.004638,bearish
2021-05-13,410.28,407.07,412.35,407.02,106574824,415.9105,,,0,0,0,0,0.012013,-0.020975,-0.013442,,0.004095,0.012991,0.010922,1.1894,0.136252,319.34,0,0,0.007731,-0.036711,0.175096,0.004282,bearish
2021-05-14,416.58,413.21,417.49,413.18,82431395,415.8765,,,1,0,0,0,0.015355,-0.013124,-0.00163,,0.007141,0.010346,0.01143,0.9052,0.147026,326.39,0,0,0.022077,-0.023369,0.196289,-0.006722,neutral
2021-05-17,415.52,415.39,416.39,413.36,65231637,415.892,,,0,0,0,1,-0.002545,-0.00579,0.000747,,-0.002857,0.007292,0.011639,0.6265,0.146227,324.41,0,0,-0.006066,-0.004144,0.195156,0.003521,neutral
2021-05-18,411.94,415.8,416.06,411.77,59988588,415.8805,,,0,0,0,0,-0.008616,-0.00548,-0.000558,,0.000674,0.010414,0.011494,0.906,0.147171,322.22,0,0,-0.006751,-0.009499,0.194976,-0.001865,bearish
2021-05-19,410.86,406.92,411.05,405.33,106399284,415.62,,,0,0,0,0,-0.002622,0.013443,-0.012522,,-0.012186,0.013922,0.012239,1.1375,0.143071,322.59,0,0,0.001148,0.017987,0.191342,-0.00377,bearish
2021-05-20,415.28,411.8,416.625,411.67,78120117,415.7705,,,0,0,0,1,0.010758,0.012187,0.007301,,0.002288,0.011932,0.012112,0.9851,0.144712,328.83,0,0,0.019343,0.029718,0.202421,-0.008585,neutral
2021-05-21,414.94,416.87,418.2,414.45,76761231,415.6805,,,0,0,0,0,-0.000819,-0.003937,-0.004319,,0.003829,0.009037,0.01215,0.7438,0.139394,327.01,0,0,-0.005535,0.0019,0.196548,0.004716,bearish
2021-05-24,419.17,417.34,420.32,417.08,51609310,415.7585,,,1,0,0,1,0.010194,0.008784,0.003736,,0.005784,0.00773,0.011743,0.6583,0.144016,332.51,1,0,0.016819,0.024968,0.205418,-0.006625,neutral
2021-05-25,418.24,420.33,420.71,417.62,57639401,415.7945,,,1,0,0,1,-0.002219,0.015293,0.001724,,0.002767,0.007388,0.011224,0.6582,0.144266,332.97,1,0,0.001383,0.033362,0.205319,-0.003602,neutral
2021-05-26,419.07,418.87,419.61,417.76,43267919,415.878,,,1,0,0,1,0.001985,0.019982,0.004001,,0.001506,0.004415,0.009547,0.4624,0.144413,334.13,1,0,0.003484,0.035773,0.205735,-0.001499,neutral
2021-05-27,419.29,420.17,420.72,419.12,56780925,415.8395,,,1,0,0,0,0.000525,0.009656,-0.001833,,0.002625,0.003816,0.008629,0.4422,0.14259,332.88,1,0,-0.003741,0.012316,0.205343,0.004266,neutral
2021-05-28,420.04,420.97,421.25,419.79,58178233,415.9765,,,1,0,0,1,0.001789,0.012291,0.006566,,0.004007,0.003476,0.007942,0.4377,0.140612,333.93,1,0,0.003154,0.021161,0.204798,-0.001365,neutral
2021-06-01,419.67,422.57,422.72,419.2,54055887,416.05,,,1,0,0,1,-0.000881,0.001193,0.003515,,0.006023,0.008388,0.008052,1.0417,0.140502,332.82,1,0,-0.003324,0.000932,0.204305,0.002443,neutral
2021-06-02,420.33,420.37,421.23,419.29,49195766,416.2855,,,1,0,0,1,0.001573,0.004997,0.011332,,0.001668,0.004615,0.007472,0.6176,0.138526,333.47,1,0,0.001953,0.001502,0.193437,-0.00038,neutral
2021-06-03,418.77,417.85,419.99,416.28,58329399,416.4365,,,1,0,0,1,-0.003711,-0.000716,0.007264,,-0.0059,0.008859,0.006966,1.2717,0.139359,330.0,1,0,-0.010406,-0.01236,0.196925,0.006695,neutral
2021-06-04,422.6,420.75,422.92,420.68,55807692,416.613,,,1,0,0,1,0.009146,0.007894,0.008423,,0.004728,0.005301,0.006302,0.8412,0.140248,335.6,1,0,0.01697,0.008171,0.204189,-0.007824,neutral
2021-06-07,422.19,422.59,422.78,421.19,51704728,416.6165,413.5406,,1,1,0,1,-0.00097,0.005119,0.000166,,-2.4e-05,0.003766,0.005775,0.6521,0.137953,336.6,1,1,0.00298,0.007996,0.20251,-0.00395,bullish
2021-06-08,422.28,423.11,423.21,420.32,46964278,416.8335,414.0666,,1,1,0,1,0.000213,0.006219,0.010384,,0.002179,0.006844,0.005687,1.2034,0.132843,336.76,1,1,0.000475,0.011838,0.177871,-0.000262,bullish
2021-06-09,421.65,423.18,423.26,421.41,48444999,417.2055,414.584,,1,1,0,1,-0.001492,0.00314,0.017962,,0.002131,0.004388,0.005387,0.8146,0.128342,336.84,1,1,0.000238,0.010106,0.177596,-0.00173,bullish
2021-06-10,423.61,422.96,424.63,421.55,51049901,418.1155,415.1616,,1,1,0,1,0.004648,0.011558,0.044893,,0.003107,0.007271,0.005672,1.2819,0.097837,340.35,1,1,0.01042,0.031364,0.145831,-0.005772,bullish
2021-06-11,424.31,424.2,424.43,422.82,43234019,418.817,415.7212,,1,1,0,1,0.001652,0.004046,0.034196,,0.001393,0.003794,0.00567,0.6691,0.090808,341.24,1,1,0.002615,0.016806,0.145036,-0.000963,bullish
2021-06-14,425.26,424.43,425.37,423.1,42210255,419.251,416.2142,,1,1,0,1,0.002239,0.007272,0.020836,,0.000283,0.005338,0.005856,0.9115,0.0755,344.51,1,1,0.009583,0.0235,0.129996,-0.007344,bullish
2021-06-15,424.48,425.42,425.46,423.54,51671109,419.699,416.5766,,1,1,0,1,-0.001834,0.00521,0.021563,,0.000376,0.004523,0.00547,0.8269,0.075094,342.26,1,1,-0.006531,0.016332,0.130425,0.004697,bullish
2021-06-16,422.11,424.63,424.87,419.92,79931518,420.2075,416.8964,,1,1,0,1,-0.005583,0.001091,0.024688,,0.000353,0.011727,0.006181,1.8973,0.070492,341.01,1,1,-0.003652,0.01238,0.127875,-0.001931,bullish
2021-06-17,421.97,421.67,423.02,419.32,91117086,420.763,417.204,,1,1,0,1,-0.000332,-0.003871,0.027041,,-0.001042,0.008768,0.006172,1.4206,0.069293,345.34,1,1,0.012698,0.014661,0.132275,-0.01303,bullish
2021-06-18,414.92,417.09,417.8281,414.7,118528545,420.745,417.332,,0,0,0,0,-0.016707,-0.02213,-0.000867,,-0.011565,0.007539,0.006396,1.1787,0.086715,342.63,1,1,-0.007847,0.004073,0.124139,-0.00886,bearish
2021-06-21,420.86,416.8,421.06,415.93,72920873,421.041,417.5194,,0,1,0,1,0.014316,-0.010347,0.014267,,0.004531,0.012189,0.007238,1.684,0.100289,344.36,1,1,0.005049,-0.000435,0.121189,0.009267,neutral
2021-06-22,423.11,420.85,424.0,420.08,56977011,421.238,417.7488,,1,1,0,1,0.005346,-0.003227,0.0094,0.068514,-2.4e-05,0.009265,0.00748,1.2386,0.095633,347.57,1,1,0.009322,0.015515,0.112294,-0.003976,bullish
2021-06-23,422.6,423.19,424.05,422.51,49240348,421.456,417.9436,,1,1,0,1,-0.001205,0.001161,0.010425,0.067765,0.000189,0.003644,0.007406,0.492,0.095322,347.74,1,1,0.000489,0.019735,0.112427,-0.001694,bullish
2021-06-24,425.1,424.89,425.55,424.62,45246597,421.7575,418.2166,,1,1,0,1,0.005916,0.007418,0.014389,0.076939,0.005419,0.002188,0.006897,0.3172,0.097116,349.89,1,1,0.006183,0.013175,0.113243,-0.000267,bullish
2021-06-25,426.61,425.9,427.0943,425.55,58240132,422.1235,418.4314,,1,1,0,1,0.003552,0.028174,0.017458,0.076401,0.001882,0.00362,0.00688,0.5262,0.097628,349.46,1,1,-0.001229,0.019934,0.111801,0.004781,bullish
2021-06-28,427.47,427.17,427.65,425.89,53354729,422.495,418.6356,,1,1,0,1,0.002016,0.015706,0.017689,0.067048,0.001313,0.004117,0.006758,0.6092,0.09766,353.71,1,1,0.012162,0.027152,0.116948,-0.010146,bullish
2021-06-29,427.7,427.88,428.56,427.13,35873804,422.8965,418.8854,,1,1,0,1,0.000538,0.010848,0.019134,0.052515,0.000959,0.003343,0.00664,0.5035,0.097451,354.99,1,1,0.003619,0.021348,0.114634,-0.003081,bullish
2021-06-30,428.06,427.21,428.78,427.18,64517207,423.283,419.2032,,1,1,0,1,0.000842,0.01292,0.01839,0.054023,-0.001146,0.003738,0.005841,0.64,0.097423,354.43,1,1,-0.001578,0.019239,0.115833,0.00242,bullish
2021-07-01,430.43,428.87,430.6,428.8,53657782,423.866,419.4904,,1,1,0,1,0.005537,0.012538,0.027843,0.058634,0.001892,0.004182,0.005382,0.777,0.09712,354.57,1,1,0.000395,0.013376,0.10494,0.005142,bullish
2021-07-02,433.72,431.67,434.1,431.33,57852713,424.422,419.9194,,1,1,0,1,0.007644,0.016666,0.026313,0.061686,0.002881,0.006387,0.005267,1.2126,0.095681,358.64,1,1,0.011479,0.026269,0.097369,-0.003835,bullish
2021-07-06,432.93,433.78,434.01,430.01,68729063,424.959,420.2432,,1,1,0,1,-0.001821,0.012773,0.025439,0.052103,0.000138,0.009239,0.004972,1.8582,0.095996,360.19,1,1,0.004322,0.01832,0.097422,-0.006143,bullish
2021-07-07,434.46,433.66,434.76,431.51,63714583,425.568,420.5802,,1,1,0,1,0.003534,0.015805,0.028843,0.055437,0.001686,0.007481,0.004794,1.5605,0.096239,360.95,1,1,0.00211,0.016789,0.096946,0.001424,bullish
2021-07-08,430.92,428.78,431.73,427.52,97804861,426.0315,420.8482,,1,1,0,1,-0.008148,0.006681,0.021985,0.043744,-0.013074,0.00977,0.005406,1.8073,0.101699,358.77,1,1,-0.00604,0.012245,0.102164,-0.002108,bullish
2021-07-09,435.52,432.53,435.84,432.31,76378977,426.627,421.2106,,1,1,0,1,0.010675,0.011825,0.028115,0.0585,0.003736,0.008105,0.005998,1.3513,0.106568,361.01,1,1,0.006244,0.018163,0.099303,0.004431,bullish
2021-07-12,437.08,435.43,437.35,434.97,52449266,427.2655,421.551,,1,1,0,1,0.003582,0.007747,0.030096,0.051002,-0.000207,0.005445,0.006181,0.8809,0.10685,362.42,1,1,0.003906,0.01054,0.09935,-0.000324,bullish
2021-07-13,435.59,436.24,437.84,435.31,52790461,427.782,421.9168,,1,1,0,1,-0.003409,0.006144,0.024291,0.043929,-0.001922,0.005808,0.00635,0.9146,0.108195,362.42,1,1,0.0,0.006191,0.096775,-0.003409,bullish
2021-07-14,436.24,437.4,437.92,434.91,64286151,428.37,422.2776,,1,1,0,1,0.001492,0.004097,0.027704,0.050649,0.004155,0.0069,0.006706,1.0289,0.1076,363.07,1,1,0.001793,0.005873,0.090728,-0.000301,bullish
2021-07-15,434.75,434.81,435.53,432.72,55212984,429.002,422.6602,,1,1,0,1,-0.003416,0.008888,0.029945,0.054783,-0.003278,0.006463,0.006978,0.9262,0.105996,360.52,1,1,-0.007023,0.004878,0.094713,0.003607,bullish
2021-07-16,431.34,436.01,436.06,430.92,72752672,429.4705,422.972,,1,1,0,1,-0.007844,-0.009598,0.022205,0.036701,0.002898,0.011916,0.007751,1.5374,0.110967,357.6,1,1,-0.008099,-0.009446,0.094773,0.000255,bullish
2021-07-19,424.97,426.19,431.4089,421.97,147932133,429.973,423.09,,0,1,0,1,-0.014768,-0.027707,0.024222,0.030805,-0.01194,0.022211,0.009334,2.3796,0.106885,354.67,0,1,-0.008194,-0.021384,0.095249,-0.006574,neutral
2021-07-20,431.06,425.68,432.42,424.83,99784841,430.483,423.2688,,1,1,0,1,0.01433,-0.0104,0.024236,0.034362,0.001671,0.017608,0.010171,1.7312,0.106908,358.79,1,1,0.011616,-0.010016,0.10089,0.002714,bullish
2021-07-21,434.55,432.34,434.7,431.0111,64904513,431.055,423.601,,1,1,0,1,0.008096,-0.003874,0.027038,0.040564,0.002969,0.008489,0.010272,0.8264,0.108734,361.56,1,1,0.00772,-0.004159,0.09953,0.000376,bullish
2021-07-22,435.46,434.74,435.72,433.69,47963026,431.698,424.026,,1,1,0,1,0.002094,0.001633,0.030431,0.042968,0.000437,0.004662,0.009761,0.4776,0.108341,363.95,1,1,0.00661,0.009514,0.100672,-0.004516,bullish
2021-07-23,439.94,437.52,440.3,436.79,63950573,432.44,424.7166,,1,1,0,1,0.010288,0.019938,0.034909,0.054001,0.004731,0.007978,0.009748,0.8184,0.111719,368.2,1,1,0.011677,0.029642,0.105213,-0.001389,bullish
2021-07-26,441.02,439.31,441.03,439.26,43875088,433.1605,425.3314,,1,1,0,1,0.002455,0.037767,0.033778,0.049898,-0.001432,0.004013,0.009605,0.4178,0.111548,368.49,1,1,0.000788,0.038966,0.104493,0.001667,bullish
2021-07-27,439.01,439.91,439.94,435.99,67539148,433.7375,425.78,,1,1,0,1,-0.004558,0.018443,0.026996,0.052025,-0.002517,0.008998,0.009924,0.9067,0.113698,364.43,1,1,-0.011018,0.01572,0.109005,0.00646,bullish
2021-07-28,438.83,439.68,440.3,437.31,50894998,434.294,426.2462,,1,1,0,1,-0.00041,0.009849,0.026023,0.04933,0.001526,0.006814,0.009915,0.6872,0.113836,365.83,1,1,0.003842,0.01181,0.109065,-0.004252,bullish
2021-07-29,440.65,439.815,441.8,439.81,47397842,434.9235,426.8204,,1,1,0,1,0.004147,0.011918,0.029412,0.060223,0.002245,0.004516,0.00972,0.4646,0.114266,366.48,1,1,0.001777,0.006952,0.108456,0.00237,bullish
2021-07-30,438.51,437.91,440.06,437.77,68951202,435.3275,427.3734,,1,1,0,1,-0.004856,-0.00325,0.018772,0.054744,-0.006218,0.005222,0.009051,0.577,0.115302,364.57,1,1,-0.005212,-0.009859,0.111135,0.000356,bullish
2021-08-02,437.59,440.34,440.93,437.21,58399297,435.521,427.8196,,1,1,0,1,-0.002098,-0.007777,0.008923,0.044193,0.004173,0.008501,0.00768,1.1069,0.112965,364.6,1,1,8.2e-05,-0.010557,0.104672,-0.00218,bullish
2021-08-03,441.15,438.44,441.28,436.1,57738850,435.932,428.3438,,1,1,0,1,0.008135,0.004875,0.018987,0.045082,0.001942,0.011742,0.007094,1.6552,0.115782,366.81,1,1,0.006061,0.006531,0.105613,0.002074,bullish
2021-08-04,438.98,439.78,441.1243,438.73,46706212,436.158,428.74,,1,1,0,1,-0.004919,0.000342,0.010404,0.050342,-0.003106,0.005454,0.00679,0.8032,0.117161,367.34,1,1,0.001445,0.004128,0.10554,-0.006364,bullish
2021-08-05,441.76,440.22,441.85,439.88,38964559,436.7,429.2104,,1,1,0,1,0.006333,0.002519,0.025155,0.066512,0.002825,0.004459,0.00677,0.6586,0.114145,369.67,1,1,0.006343,0.008704,0.103886,-1e-05,bullish
2021-08-06,442.49,442.1,442.94,441.8,45812008,437.0485,429.6788,,1,1,0,1,0.001652,0.009076,0.016004,0.091463,0.00077,0.002576,0.00623,0.4135,0.108683,368.05,1,1,-0.004382,0.009545,0.104312,0.006034,bullish
2021-08-09,442.13,442.46,442.795,441.31,41222585,437.301,430.1356,,1,1,0,1,-0.000814,0.010375,0.011554,0.07763,-6.8e-05,0.003359,0.006164,0.5449,0.108309,368.73,1,1,0.001848,0.011327,0.1038,-0.002662,bullish
2021-08-10,442.68,442.61,443.44,441.88,42975851,437.6555,430.5884,,1,1,0,1,0.001244,0.003468,0.016277,0.062653,0.001086,0.003524,0.005617,0.6274,0.107291,366.84,1,1,-0.005126,8.2e-05,0.105947,0.00637,bullish
2021-08-11,443.78,443.82,443.882,442.62,43749190,438.0325,431.0706,,1,1,0,1,0.002485,0.010934,0.017284,0.068011,0.002575,0.002844,0.00522,0.5448,0.107432,366.21,1,1,-0.001717,-0.003076,0.106159,0.004202,bullish
2021-08-12,445.11,443.62,445.2572,442.66,38942418,438.5505,431.5662,,1,1,0,1,0.002997,0.007583,0.02383,0.080521,-0.000361,0.005835,0.005352,1.0902,0.106453,367.53,1,1,0.003604,-0.005789,0.102887,-0.000607,bullish
2021-08-13,445.92,445.59,445.94,445.07,39441451,439.2795,432.1092,,1,1,0,1,0.00182,0.007752,0.033802,0.085333,0.001078,0.001951,0.005024,0.3883,0.100938,368.82,1,1,0.00351,0.002092,0.097388,-0.00169,bullish
2021-08-16,446.97,444.53,447.11,442.87,73930864,440.3795,432.5966,,1,1,0,1,0.002355,0.010947,0.051768,0.07631,-0.003117,0.009486,0.005123,1.8516,0.079809,368.98,1,1,0.000434,0.000678,0.090468,0.001921,bullish
2021-08-17,444.04,444.24,444.96,440.85,92651433,441.0285,433.0336,,1,1,0,1,-0.006555,0.003072,0.030112,0.070131,-0.006108,0.009256,0.004874,1.8991,0.073237,365.73,0,1,-0.008808,-0.003026,0.090816,0.002253,bullish
2021-08-18,439.18,442.96,444.625,438.92,89351931,441.26,433.3716,,0,1,0,1,-0.010945,-0.010365,0.010655,0.047737,-0.002432,0.01299,0.005628,2.3081,0.081344,362.21,0,1,-0.009625,-0.010923,0.094578,-0.00132,neutral
2021-08-19,439.86,436.27,441.14,436.12,92689386,441.48,433.7358,,0,1,0,1,0.001548,-0.011795,0.010104,0.051693,-0.006626,0.011413,0.006323,1.805,0.081228,363.96,0,1,0.004831,-0.009713,0.093164,-0.003283,neutral
2021-08-20,443.36,440.23,443.71,439.71,71819112,441.651,434.1308,,1,1,0,1,0.007957,-0.005741,0.007774,0.057962,0.000841,0.009022,0.006968,1.2948,0.077903,367.73,1,1,0.010358,-0.002955,0.091099,-0.002401,bullish
2021-08-23,447.26,445.16,448.23,443.4355,54968538,441.963,434.5898,,1,1,0,1,0.008796,0.000649,0.014149,0.066708,0.00406,0.01072,0.007704,1.3915,0.083158,373.23,1,1,0.014957,0.011518,0.105389,-0.006161,bullish
2021-08-24,447.97,447.97,448.54,447.42,38721714,442.411,435.044,,1,1,0,1,0.001587,0.008851,0.02041,0.066494,0.001587,0.0025,0.007602,0.3289,0.080822,374.37,1,1,0.003054,0.023624,0.096075,-0.001467,bullish
2021-08-25,448.91,448.17,449.457,447.77,40529711,442.915,435.5326,,1,1,0,1,0.002098,0.022155,0.02297,0.069674,0.000446,0.003758,0.007693,0.4885,0.080727,374.8,1,1,0.001149,0.034759,0.095624,0.000949,bullish
2021-08-26,446.26,448.61,448.86,446.16,57710772,443.1955,436.0156,,1,1,0,1,-0.005903,0.01455,0.012731,0.06169,-0.000668,0.00605,0.007715,0.7842,0.083609,372.42,1,1,-0.00635,0.023244,0.099288,0.000447,bullish
2021-08-27,450.25,447.12,450.65,447.06,77056613,443.7825,436.5812,,1,1,0,1,0.008941,0.01554,0.026772,0.075173,0.001927,0.007973,0.008317,0.9586,0.08585,376.04,1,1,0.00972,0.022598,0.101351,-0.000779,bullish
2021-08-30,452.23,450.97,453.07,450.71,48357355,444.5145,437.3274,,1,1,0,1,0.004398,0.011112,0.033456,0.070114,0.001599,0.005219,0.00789,0.6615,0.085509,380.26,1,1,0.011222,0.018836,0.106711,-0.006824,bullish
2021-08-31,451.56,452.13,452.49,450.92,58987985,445.035,437.9414,,1,1,0,1,-0.001482,0.008014,0.023597,0.069566,-0.000221,0.003477,0.007312,0.4755,0.08263,379.95,1,1,-0.000815,0.014905,0.106128,-0.000667,bullish
2021-09-01,451.8,452.56,453.11,451.545,48580378,445.676,438.5152,,1,1,0,1,0.000531,0.006438,0.029204,0.069906,0.002215,0.003464,0.00636,0.5447,0.079499,380.58,1,1,0.001658,0.015422,0.106122,-0.001127,bullish
2021-09-02,453.19,453.32,454.05,451.91,40912367,446.2475,439.127,,1,1,0,1,0.003077,0.015529,0.025874,0.074801,0.003364,0.004722,0.00569,0.8299,0.077676,380.4,1,1,-0.000473,0.021427,0.104991,0.00355,bullish
2021-09-03,453.08,451.98,453.63,451.55,47231364,446.777,439.6866,,1,1,0,1,-0.000243,0.006285,0.023933,0.069569,-0.00267,0.004591,0.005247,0.875,0.077846,381.57,1,1,0.003076,0.014706,0.102821,-0.003319,bullish
2021-09-07,451.46,452.71,452.81,450.7423,51921318,447.2435,440.1836,,1,1,0,1,-0.003576,-0.001703,0.021102,0.063986,-0.000817,0.00458,0.004633,0.9886,0.079392,382.11,1,1,0.001415,0.004865,0.10283,-0.004991,bullish
2021-09-08,450.91,450.89,451.67,448.86,56147907,447.655,440.6524,,1,1,0,1,-0.001218,-0.001439,0.018591,0.060316,-0.001263,0.006232,0.005007,1.2447,0.07979,380.78,1,1,-0.003481,0.002184,0.101514,0.002263,bullish
2021-09-09,448.98,450.7,452.57,448.72,57935207,447.915,441.078,,1,1,0,1,-0.00428,-0.006242,0.011718,0.057718,-0.000466,0.008575,0.005488,1.5625,0.081632,379.47,1,1,-0.00344,-0.002917,0.102503,-0.00084,bullish
2021-09-10,445.44,451.04,451.49,445.31,89465874,447.9315,441.4256,,0,1,0,1,-0.007885,-0.017101,0.000741,0.05527,0.004588,0.013874,0.006271,2.2124,0.086405,376.59,1,1,-0.00759,-0.010016,0.107474,-0.000295,neutral
2021-09-13,446.58,448.64,448.92,444.11,83969944,447.9645,441.7486,,0,1,0,1,0.002559,-0.014346,0.00148,0.058322,0.007184,0.010771,0.00655,1.6444,0.086646,376.33,1,1,-0.00069,-0.013733,0.107322,0.003249,neutral
2021-09-14,444.17,448.12,448.34,443.22,79344873,447.8245,441.9576,,0,1,0,0,-0.005397,-0.016148,-0.006264,0.070496,0.003448,0.011527,0.007181,1.6052,0.088305,375.26,1,1,-0.002843,-0.017927,0.108184,-0.002554,neutral
2021-09-15,447.88,444.62,448.41,443.44,78937824,448.0165,442.2566,,0,1,0,1,0.008353,-0.00672,0.008648,0.064202,0.001013,0.011097,0.007943,1.3971,0.090104,378.05,1,1,0.007435,-0.007169,0.104184,0.000918,neutral
2021-09-16,447.17,447.32,448.36,444.02,77209185,448.416,442.5108,,0,1,0,1,-0.001585,-0.004031,0.018193,0.056865,-0.00125,0.009705,0.008567,1.1328,0.07987,378.31,1,1,0.000688,-0.003057,0.095361,-0.002273,neutral
2021-09-17,441.4,444.92,445.37,441.02,118047787,448.493,442.7204,,0,0,0,1,-0.012903,-0.00907,0.003501,0.044487,-0.005032,0.009855,0.009081,1.0852,0.093766,373.83,0,1,-0.011842,-0.007329,0.106992,-0.001061,neutral
2021-09-20,434.04,434.88,436.56,428.86,165478034,448.027,442.6908,,0,0,0,0,-0.016674,-0.02808,-0.021021,0.02103,-0.014771,0.01774,0.010396,1.7064,0.106854,365.7,0,0,-0.021748,-0.028246,0.130021,0.005074,bearish
2021-09-21,433.63,436.53,437.91,433.07,92357112,447.3455,442.6218,,0,0,0,0,-0.000945,-0.02373,-0.030474,0.016455,0.005737,0.011162,0.011054,1.0098,0.100381,366.15,0,0,0.001231,-0.024277,0.117386,-0.002176,bearish
2021-09-22,437.86,436.05,440.03,433.747,101480143,446.84,442.6672,,0,0,0,0,0.009755,-0.022372,-0.022568,0.024306,0.005581,0.014349,0.011866,1.2093,0.107622,369.57,0,0,0.00934,-0.022431,0.12221,0.000415,bearish
2021-09-23,443.18,439.85,444.89,439.6,76365981,446.5535,442.806,,0,1,0,0,0.01215,-0.008923,-0.012764,0.036194,0.004545,0.011936,0.012202,0.9782,0.117025,372.98,0,1,0.009227,-0.014089,0.12701,0.002923,neutral
