ticker,name,primary_exchange,latest_close,latest_close_date,average_daily_volume,average_daily_dollar_volume,price_bucket,adv_dollar_bucket,recent_gap_frequency_proxy,recent_range_expansion_proxy,overnight_planning_suitability_score,include_in_working_universe,exclusion_reason
ENVB,"Enveric Biosciences, Inc. Common Stock",XNAS,1.95,2026-03-24,356720,897111,below_5,adv_below_5m,0.8387,0.078624,0.5453,False,close_below_5.0; adv_dollar_below_5m
EOLS,"Evolus, Inc. Common Stock",XNAS,4.43,2026-03-24,1298430,6799339,below_5,adv_5m_20m,0.6129,0.058241,0.5465,False,close_below_5.0
EP,Empire Petroleum Corporation,XASE,2.96,2026-03-24,67296,211415,below_5,adv_below_5m,0.7258,0.079726,0.439,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
EPM,Evolution Petroleum Corporation,XASE,4.51,2026-03-24,452586,1828626,below_5,adv_below_5m,0.5806,0.035958,0.3773,False,close_below_5.0; adv_dollar_below_5m
EPRX,Eupraxia Pharmaceuticals Inc. Common Stock,XNAS,6.89,2026-03-24,229447,1859741,price_5_10,adv_below_5m,0.6774,0.058481,0.4927,False,adv_dollar_below_5m; adv_shares_below_300k
EPSM,Epsium Enterprise Limited Class A Ordinary Shares,XNAS,1.56,2026-03-24,125451,251965,below_5,adv_below_5m,0.8065,0.117022,0.5123,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
EPSN,Epsilon Energy Ltd.,XNAS,6.2,2026-03-24,202787,1041972,price_5_10,adv_below_5m,0.4355,0.040305,0.3132,False,adv_dollar_below_5m; adv_shares_below_300k
EQ,"Equillium, Inc. Common Stock",XNAS,1.95,2026-03-24,681519,1128808,below_5,adv_below_5m,0.7742,0.104629,0.5702,False,close_below_5.0; adv_dollar_below_5m
EQBK,"Equity Bancshares, Inc.",XNYS,43.91,2026-03-24,105278,4790640,price_40_80,adv_below_5m,0.5161,0.027098,0.3612,False,adv_dollar_below_5m; adv_shares_below_300k
EQIX,"Equinix, Inc. Common Stock REIT",XNAS,964.53,2026-03-24,624757,555114775,price_500_plus,adv_100m_plus,0.2903,0.022286,0.5347,False,close_above_500.0
EQS,"Equus Total Return, Inc.",XNYS,1.83,2026-03-24,12062,19180,below_5,adv_below_5m,0.9032,0.052909,0.3758,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
ERIE,Erie Indemnity Co,XNAS,240.53,2026-03-24,215130,57621695,price_200_500,adv_50m_100m,0.4355,0.03027,0.5066,False,adv_shares_below_300k
ERNA,Ernexa Therapeutics Inc. Common Stock,XNAS,0.2118,2026-03-24,1614636,617347,below_5,adv_below_5m,0.7742,0.118463,0.5456,False,close_below_5.0; adv_dollar_below_5m
ESCA,Escalade Inc,XNAS,18.09,2026-03-24,28486,440928,price_10_20,adv_below_5m,0.4194,0.031614,0.2214,False,adv_dollar_below_5m; adv_shares_below_300k
ESE,"ESCO Technologies, Inc.",XNYS,276.84,2026-03-24,210088,52363702,price_200_500,adv_50m_100m,0.4839,0.031045,0.5215,False,adv_shares_below_300k
ESEA,Euroseas Ltd.(Marshall Islands),XNAS,67.99,2026-03-24,51687,3201939,price_40_80,adv_below_5m,0.3871,0.045925,0.3869,False,adv_dollar_below_5m; adv_shares_below_300k
ESHA,ESH Acquisition Corp. Class A Common Stock,XNAS,12.03,2026-03-24,151025,2737739,price_10_20,adv_below_5m,0.6452,0.055519,0.4953,False,adv_dollar_below_5m; adv_shares_below_300k
ESLA,"Estrella Immunopharma, Inc. Common Stock",XNAS,0.9749,2026-03-24,170676,219104,below_5,adv_below_5m,0.8871,0.125933,0.533,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
ESLT,Elbit Systems Ltd,XNAS,894.8,2026-03-24,166913,130572359,price_500_plus,adv_100m_plus,0.6129,0.033641,0.6381,False,close_above_500.0; adv_shares_below_300k
ESOA,Energy Services of America Corporation Common Stock,XNAS,14.49,2026-03-24,239152,2932052,price_10_20,adv_below_5m,0.4839,0.051704,0.4262,False,adv_dollar_below_5m; adv_shares_below_300k
ESP,Espey Mfg. & Electronics Corp,XASE,55.5,2026-03-24,20843,1127383,price_40_80,adv_below_5m,0.6935,0.050329,0.4475,False,adv_dollar_below_5m; adv_shares_below_300k
ESQ,"Esquire Financial Holdings, Inc. Common Stock",XNAS,108.28,2026-03-24,82349,8828896,price_80_200,adv_5m_20m,0.5484,0.038298,0.4711,False,adv_shares_below_300k
ETHM,Dynamix Corporation Class A Ordinary Shares,XNAS,10.45,2026-03-24,100347,1040237,price_10_20,adv_below_5m,0.0,0.002743,0.1474,False,adv_dollar_below_5m; adv_shares_below_300k
ETON,"Eton Pharmaceutcials, Inc. Common Stock",XNAS,22.97,2026-03-24,289351,5129029,price_20_40,adv_5m_20m,0.3387,0.049977,0.4208,False,adv_shares_below_300k
ETS,Elite Express Holding Inc. Class A Common Stock,XNAS,0.662,2026-03-24,120616,60958,below_5,adv_below_5m,0.8065,0.067897,0.4049,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
EUDA,EUDA Health Holdings Limited Ordinary Shares,XNAS,9.13,2026-03-24,28036,1064114,price_5_10,adv_below_5m,0.8065,0.177078,0.6053,False,adv_dollar_below_5m; adv_shares_below_300k
EURK,Eureka Acquisition Corp Class A Ordinary Share,XNAS,11.23,2026-03-24,5069,56172,price_10_20,adv_below_5m,0.1452,0.001901,0.0311,False,adv_dollar_below_5m; adv_shares_below_300k
EVAC,EQV Ventures Acquisition Corp. II,XNYS,10.09,2026-03-24,143271,1446325,price_10_20,adv_below_5m,0.1129,0.003162,0.1733,False,adv_dollar_below_5m; adv_shares_below_300k
EVC,Entravision Communication,XNYS,3.13,2026-03-24,294599,912312,below_5,adv_below_5m,0.5161,0.040466,0.3326,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
EVCM,EverCommerce Inc. Common Stock,XNAS,10.82,2026-03-24,148041,1673635,price_10_20,adv_below_5m,0.5323,0.055047,0.4206,False,adv_dollar_below_5m; adv_shares_below_300k
EVEX,"Eve Holding, Inc.",XNYS,2.49,2026-03-24,1181605,4161999,below_5,adv_below_5m,0.7581,0.059364,0.567,False,close_below_5.0; adv_dollar_below_5m
EVGN,EVOGENE LTD.,XNAS,0.8822,2026-03-24,465978,478095,below_5,adv_below_5m,0.6774,0.06902,0.4424,False,close_below_5.0; adv_dollar_below_5m
EVGO,EVgo Inc. Class A Common Stock,XNAS,1.87,2026-03-24,4011021,10890619,below_5,adv_5m_20m,0.5968,0.058197,0.5706,False,close_below_5.0
EVH,"Evolent Health, Inc Class A Common Stock",XNYS,2.25,2026-03-24,3087741,10222036,below_5,adv_5m_20m,0.5161,0.06453,0.5485,False,close_below_5.0
EVI,"EVI Industries, Inc.",XASE,21.0,2026-03-24,26923,586192,price_20_40,adv_below_5m,0.8548,0.058361,0.4844,False,adv_dollar_below_5m; adv_shares_below_300k
EVOX,Evolution Global Acquisition Corp Class A Ordinary Shares,XNAS,9.97,2026-03-20,91927,913270,price_5_10,adv_below_5m,0.0323,0.001816,0.1397,False,adv_dollar_below_5m; adv_shares_below_300k
EVTL,Vertical Aerospace Ltd.,XNYS,2.88,2026-03-24,1213894,6098742,below_5,adv_5m_20m,0.7258,0.066956,0.5977,False,close_below_5.0
EVTV,"Envirotech Vehicles, Inc. Common Stock",XNAS,1.71,2026-03-24,27590101,61828223,below_5,adv_50m_100m,0.8065,0.164325,0.8484,False,close_below_5.0
EXFY,"Expensify, Inc. Class A Common Stock",XNAS,0.819,2026-03-24,758993,855552,below_5,adv_below_5m,0.7258,0.063364,0.4748,False,close_below_5.0; adv_dollar_below_5m
EXOD,"Exodus Movement, Inc.",XASE,7.2,2026-03-24,102359,1277082,price_5_10,adv_below_5m,0.8387,0.094053,0.5883,False,adv_dollar_below_5m; adv_shares_below_300k
EZGO,EZGO Technologies Ltd. Ordinary Shares,XNAS,1.2351,2026-03-23,44390,82928,below_5,adv_below_5m,0.9194,0.065796,0.4313,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
EZRA,"Reliance Global Group, Inc. Common Stock",XNAS,0.195,2026-03-24,24041187,6250918,below_5,adv_5m_20m,0.85,0.183117,0.723,False,close_below_5.0
FACT,FACT II Acquisition Corp. Class A Ordinary Shares,XNAS,10.5,2026-03-24,79218,830089,price_10_20,adv_below_5m,0.0,0.001844,0.1308,False,adv_dollar_below_5m; adv_shares_below_300k
FAMI,"Farmmi, Inc. Class A Ordinary Shares",XNAS,1.27,2026-03-24,279924,392867,below_5,adv_below_5m,0.8226,0.076959,0.4932,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
FARM,Farmer Bros Co,XNAS,1.23,2026-03-24,210412,279692,below_5,adv_below_5m,0.6935,0.044474,0.3532,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
FATE,"Fate Therapeutics, Inc.",XNAS,1.13,2026-03-24,1663462,2013301,below_5,adv_below_5m,0.7258,0.074445,0.5471,False,close_below_5.0; adv_dollar_below_5m
FATN,"FatPipe, Inc. Common Stock",XNAS,1.88,2026-03-24,1274481,3059256,below_5,adv_below_5m,0.8387,0.111445,0.654,False,close_below_5.0; adv_dollar_below_5m
FBGL,FBS Global Limited Ordinary Shares,XNAS,0.7226,2026-03-24,2236225,1935668,below_5,adv_below_5m,0.8871,0.151779,0.6564,False,close_below_5.0; adv_dollar_below_5m
FBIO,"Fortress Biotech, Inc.",XNAS,2.92,2026-03-24,964805,3445994,below_5,adv_below_5m,0.6452,0.067357,0.5376,False,close_below_5.0; adv_dollar_below_5m
FBK,FB Financial Corporation,XNYS,52.19,2026-03-24,288950,16249213,price_40_80,adv_5m_20m,0.5,0.027614,0.4377,False,adv_shares_below_300k
FBLA,"FB Bancorp, Inc. Common Stock",XNAS,13.52,2026-03-24,116894,1542581,price_10_20,adv_below_5m,0.4355,0.017736,0.2246,False,adv_dollar_below_5m; adv_shares_below_300k
FBLG,"FibroBiologics, Inc. Common Stock",XNAS,0.2573,2026-03-24,1655244,477619,below_5,adv_below_5m,0.8226,0.128465,0.5546,False,close_below_5.0; adv_dollar_below_5m
FBNC,First Bancorp/NC,XNAS,54.96,2026-03-24,240707,13680002,price_40_80,adv_5m_20m,0.5,0.028501,0.4291,False,adv_shares_below_300k
FBRX,"Forte Biosciences, Inc. Common Stock",XNAS,25.72,2026-03-24,205823,6020165,price_20_40,adv_5m_20m,0.6774,0.102373,0.6348,False,adv_shares_below_300k
FBYD,"Falcon's Beyond Global, Inc. Class A Common Stock",XNAS,6.47,2026-03-24,124789,987937,price_5_10,adv_below_5m,0.7258,0.151645,0.5696,False,adv_dollar_below_5m; adv_shares_below_300k
FC,Franklin Covey Company,XNYS,14.23,2026-03-24,159712,2553703,price_10_20,adv_below_5m,0.5161,0.051599,0.4294,False,adv_dollar_below_5m; adv_shares_below_300k
FCAP,First Capital Inc,XNAS,48.12,2026-03-24,7048,377154,price_40_80,adv_below_5m,0.7742,0.035487,0.3571,False,adv_dollar_below_5m; adv_shares_below_300k
FCBC,"First Community Bankshares, Inc. (VA)",XNAS,41.03,2026-03-24,72892,2788649,price_40_80,adv_below_5m,0.4677,0.030209,0.3305,False,adv_dollar_below_5m; adv_shares_below_300k
FCCO,First Community Corp,XNAS,28.51,2026-03-24,63515,1863216,price_20_40,adv_below_5m,0.4677,0.026731,0.285,False,adv_dollar_below_5m; adv_shares_below_300k
FCFS,"FirstCash Holdings, Inc. Common Stock",XNAS,196.33,2026-03-24,275659,49563914,price_80_200,adv_20m_50m,0.3226,0.027949,0.4615,False,adv_shares_below_300k
FCHL,Fitness Champs Holdings Limited Common Stock,XNAS,2.94,2026-03-24,32977,110282,below_5,adv_below_5m,0.8548,0.106323,0.4888,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
FCNCA,First Citizens BancShares Inc,XNAS,1857.42,2026-03-24,103944,209333768,price_500_plus,adv_100m_plus,0.4516,0.028886,0.5704,False,close_above_500.0; adv_shares_below_300k
FCNCN,"First Citizens BancShares, Inc. Depositary Shares, each representing a 1/40th interest in a share of 6.625% Non-Cumulative Perpetual Preferred Stock, Series E",XNAS,24.4698,2026-03-24,262388,6575215,price_20_40,adv_5m_20m,0.0,0.006934,0.2618,False,adv_shares_below_300k
FCRS,FutureCrest Acquisition Corp.,XNYS,10.05,2026-03-24,142829,1444842,price_10_20,adv_below_5m,0.0161,0.003623,0.1691,False,adv_dollar_below_5m; adv_shares_below_300k
FCUV,Focus Universal Inc. Common Stock,XNAS,4.58,2026-03-24,30580,202451,below_5,adv_below_5m,0.8387,0.14279,0.5252,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
FDBC,"Fidelity D & D Bancorp, Inc. Common Stock",XNAS,43.52,2026-03-24,7213,319795,price_40_80,adv_below_5m,0.629,0.026933,0.253,False,adv_dollar_below_5m; adv_shares_below_300k
FDP,Fresh Del Monte Produce Inc.,XNYS,42.55,2026-03-24,261675,10310085,price_40_80,adv_5m_20m,0.371,0.026523,0.3631,False,adv_shares_below_300k
FDSB,"Fifth District Bancorp, Inc. Common Stock",XNAS,14.58,2026-03-24,10322,153899,price_10_20,adv_below_5m,0.2258,0.008338,0.0707,False,adv_dollar_below_5m; adv_shares_below_300k
FDUS,Fidus Investment Corp.,XNAS,17.37,2026-03-24,290117,5412651,price_10_20,adv_5m_20m,0.1774,0.021753,0.2794,False,adv_shares_below_300k
FEAM,"5E Advanced Materials, Inc. Common Stock",XNAS,1.5,2026-03-24,321652,721570,below_5,adv_below_5m,0.7097,0.111127,0.5297,False,close_below_5.0; adv_dollar_below_5m
FEBO,Fenbo Holdings Limited Class A Ordinary Shares,XNAS,1.195,2026-03-24,15589,18657,below_5,adv_below_5m,0.7581,0.060196,0.3551,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
FEED,"ENvue Medical, Inc. Common Stock",XNAS,2.26,2026-03-24,11844197,32303695,below_5,adv_20m_50m,0.8387,0.183088,0.8218,False,close_below_5.0
FEIM,"Frequency Electronics, Inc.",XNAS,42.09,2026-03-24,202791,10572279,price_40_80,adv_5m_20m,0.6935,0.07679,0.6441,False,adv_shares_below_300k
FEMY,Femasys Inc. Common Stock,XNAS,0.5131,2026-03-24,852726,517711,below_5,adv_below_5m,0.7581,0.078989,0.4894,False,close_below_5.0; adv_dollar_below_5m
FENC,Fennec Pharmaceuticals Inc. Common Stock,XNAS,6.02,2026-03-24,161204,1239555,price_5_10,adv_below_5m,0.5484,0.052155,0.4023,False,adv_dollar_below_5m; adv_shares_below_300k
FERA,Fifth Era Acquisition Corp I Class A Ordinary Shares,XNAS,10.3,2026-03-20,21784,224319,price_10_20,adv_below_5m,0.1935,0.003022,0.0802,False,adv_dollar_below_5m; adv_shares_below_300k
FET,"Forum Energy Technologies, Inc.",XNYS,60.63,2026-03-24,228220,11622027,price_40_80,adv_5m_20m,0.5484,0.048229,0.5267,False,adv_shares_below_300k
FF,Future Fuel Corporation,XNYS,3.71,2026-03-24,374258,1447784,below_5,adv_below_5m,0.5161,0.046026,0.3796,False,close_below_5.0; adv_dollar_below_5m
FFAI,Faraday Future Intelligent Electric Inc. Common Stock,XNAS,0.2898,2026-03-24,17286656,10047539,below_5,adv_5m_20m,0.8548,0.107508,0.7294,False,close_below_5.0
FFWM,First Foundation Inc.,XNYS,5.87,2026-03-24,736836,4503053,price_5_10,adv_below_5m,0.4677,0.034746,0.3837,False,adv_dollar_below_5m
FGBI,FIRST GUARANTY BANCSHARES INC,XNAS,8.47,2026-03-24,15813,122263,price_5_10,adv_below_5m,0.4194,0.03507,0.186,False,adv_dollar_below_5m; adv_shares_below_300k
FGI,FGI Industries Ltd. Ordinary Shares,XNAS,3.7259,2026-03-24,16249,92276,below_5,adv_below_5m,0.7581,0.081894,0.4236,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
FGII,FG Imperii Acquisition Corp. Class A Ordinary Shares,XNAS,9.9,2026-03-24,7993,79093,price_5_10,adv_below_5m,0.0,0.002743,0.0341,False,adv_dollar_below_5m; adv_shares_below_300k
FGL,Founder Group Limited Class A Ordinary Shares,XNAS,4.43,2026-03-24,143045,1782352,below_5,adv_below_5m,0.8871,0.172939,0.6546,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
FGMC,FG Merger II Corp. Common stock,XNAS,10.1,2026-03-24,41657,419774,price_10_20,adv_below_5m,0.0161,0.002653,0.0992,False,adv_dollar_below_5m; adv_shares_below_300k
FGNX,FG Nexus Inc. Common Stock,XNAS,6.58,2026-03-24,93293,1067222,price_5_10,adv_below_5m,0.7258,0.071002,0.5048,False,adv_dollar_below_5m; adv_shares_below_300k
FHTX,Foghorn Therapeutics Inc. Common Stock,XNAS,4.8,2026-03-24,174318,968455,below_5,adv_below_5m,0.6774,0.070005,0.4824,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
FICO,Fair Isaac Corporation,XNYS,995.0,2026-03-24,325092,447000386,price_500_plus,adv_100m_plus,0.5484,0.044282,0.7037,False,close_above_500.0
FIEE,"FiEE, Inc Common Stock",XNAS,7.04,2026-03-24,141945,708816,price_5_10,adv_below_5m,0.7419,0.097329,0.5259,False,adv_dollar_below_5m; adv_shares_below_300k
FIGX,FIGX Capital Acquisition Corp. Class A Ordinary Share,XNAS,10.15,2026-03-06,36035,363947,price_10_20,adv_below_5m,0.0161,0.001005,0.0848,False,adv_dollar_below_5m; adv_shares_below_300k
FIP,FTAI Infrastructure Inc. Common Stock,XNAS,4.73,2026-03-24,1021105,5727074,below_5,adv_5m_20m,0.6452,0.059865,0.5514,False,close_below_5.0
FISI,Financial Institutions Inc,XNAS,31.4,2026-03-24,163710,5314224,price_20_40,adv_5m_20m,0.4194,0.026478,0.3307,False,adv_shares_below_300k
FITBM,"Fifth Third Bancorp Depositary Shares Representing a 1/40th Ownership Interest in a Share of 6.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series M",XNAS,26.03,2026-03-24,100034,2616852,price_20_40,adv_below_5m,0.0286,0.007869,0.2091,False,adv_dollar_below_5m; adv_shares_below_300k
FITBO,"Fifth Third Bancorp Depositary Shares each representing a 1/1000th ownership interest in a share of Non-Cumulative Perpetual Preferred Stock, Series K",XNAS,19.47,2026-03-24,27572,542961,price_10_20,adv_below_5m,0.1129,0.008537,0.1247,False,adv_dollar_below_5m; adv_shares_below_300k
FIX,"Comfort Systems USA, Inc.",XNYS,1461.52,2026-03-24,425163,531155994,price_500_plus,adv_100m_plus,0.6129,0.047095,0.745,False,close_above_500.0
FKWL,Franklin Wireless Corp. Common Stock,XNAS,3.66,2026-03-24,10028,40737,below_5,adv_below_5m,0.4677,0.028006,0.1344,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
FLD,"Fold Holdings, Inc. Class A Common Stock",XNAS,1.46,2026-03-24,157148,277136,below_5,adv_below_5m,0.6935,0.110766,0.4753,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
FLL,"Full House Resorts, Inc.",XNAS,2.22,2026-03-24,147944,366126,below_5,adv_below_5m,0.5,0.061793,0.3432,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
FLNA,"Filana Therapeutics, Inc. Common Stock",XNAS,1.85,2026-03-24,492356,953864,below_5,adv_below_5m,0.7778,0.052486,0.4718,False,close_below_5.0; adv_dollar_below_5m
FLNT,"Fluent, Inc. Common Stock",XNAS,3.66,2026-03-24,56149,183823,below_5,adv_below_5m,0.7419,0.095579,0.4595,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
FLUX,"Flux Power Holdings, Inc. Common Stock",XNAS,1.15,2026-03-24,334226,447297,below_5,adv_below_5m,0.8226,0.090543,0.5214,False,close_below_5.0; adv_dollar_below_5m
FLXS,Flexsteel Industries,XNAS,45.84,2026-03-24,33932,1626335,price_40_80,adv_below_5m,0.5806,0.048255,0.4189,False,adv_dollar_below_5m; adv_shares_below_300k
FLYE,"Fly-E Group, Inc. Common Stock",XNAS,1.85,2026-03-24,343547,1457903,below_5,adv_below_5m,0.871,0.117028,0.6231,False,close_below_5.0; adv_dollar_below_5m
FLYX,"flyExclusive, Inc.",XASE,2.37,2026-03-24,2582178,16037371,below_5,adv_5m_20m,0.7419,0.123408,0.7348,False,close_below_5.0
FMAO,"Farmers & Merchants Bancorp, Inc.",XNAS,24.92,2026-03-24,32583,849599,price_20_40,adv_below_5m,0.5,0.039536,0.3192,False,adv_dollar_below_5m; adv_shares_below_300k
FMBH,"First Mid Bancshares, Inc. Common Stock",XNAS,40.56,2026-03-24,114361,4723134,price_40_80,adv_below_5m,0.4516,0.028184,0.3448,False,adv_dollar_below_5m; adv_shares_below_300k
FMFC,Kandal M Venture Limited Class A Ordinary Shares,XNAS,0.4747,2026-03-24,2211067,843711,below_5,adv_below_5m,0.8548,0.175156,0.607,False,close_below_5.0; adv_dollar_below_5m
FMST,Foremost Clean Energy Ltd. Common stock,XNAS,1.73,2026-03-24,224218,499185,below_5,adv_below_5m,0.6935,0.080756,0.4706,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
FN,Fabrinet,XNYS,600.91,2026-03-24,683232,343624082,price_500_plus,adv_100m_plus,0.7903,0.065035,0.8416,False,close_above_500.0
FNKO,"Funko, Inc. Class A Common Stock",XNAS,3.32,2026-03-24,1133813,4697211,below_5,adv_below_5m,0.6774,0.077006,0.587,False,close_below_5.0; adv_dollar_below_5m
FNLC,"First Bancorp, Inc. (ME)",XNAS,27.81,2026-03-24,19771,546854,price_20_40,adv_below_5m,0.4355,0.026481,0.2041,False,adv_dollar_below_5m; adv_shares_below_300k
FNUC,Frontier Nuclear and Minerals Inc. Common Shares,XNAS,2.17,2026-03-24,465457,1050426,below_5,adv_below_5m,1.0,0.106813,0.6062,False,close_below_5.0; adv_dollar_below_5m
FNWB,First Northwest Bancorp Common Stock,XNAS,8.71,2026-03-24,37398,362124,price_5_10,adv_below_5m,0.5484,0.029403,0.2411,False,adv_dollar_below_5m; adv_shares_below_300k
FNWD,Finward Bancorp Common Stock,XNAS,37.01,2026-03-24,12982,474576,price_20_40,adv_below_5m,0.6129,0.02616,0.2605,False,adv_dollar_below_5m; adv_shares_below_300k
FOA,Finance of America Companies Inc.,XNYS,17.23,2026-03-24,105190,2207050,price_10_20,adv_below_5m,0.629,0.047689,0.4544,False,adv_dollar_below_5m; adv_shares_below_300k
FOFO,"Hang Feng Technology Innovation Co., Ltd. Ordinary Shares",XNAS,4.24,2026-03-24,45464,250336,below_5,adv_below_5m,0.7742,0.120934,0.5034,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
FORA,Forian Inc. Common Stock,XNAS,2.04,2026-03-24,21686,45458,below_5,adv_below_5m,0.3065,0.013338,0.0491,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
FOSL,"Fossil Group, Inc.",XNAS,4.07,2026-03-24,693441,2852762,below_5,adv_below_5m,0.6613,0.071391,0.5413,False,close_below_5.0; adv_dollar_below_5m
FOXX,Foxx Development Holdings Inc. Common Stock,XNAS,4.21,2026-03-24,19236,84126,below_5,adv_below_5m,0.8065,0.089283,0.4484,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
FPH,"Five Point Holdings, LLC Class A Common Shares",XNYS,4.95,2026-03-24,172218,927298,below_5,adv_below_5m,0.4516,0.032301,0.275,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
FRAF,Franklin Financial Services Corporation Common Stock,XNAS,50.11,2026-03-24,46217,2348444,price_40_80,adv_below_5m,0.4516,0.037799,0.3539,False,adv_dollar_below_5m; adv_shares_below_300k
FRBA,First Bank,XNAS,15.86,2026-03-24,67294,1099948,price_10_20,adv_below_5m,0.5484,0.030848,0.3104,False,adv_dollar_below_5m; adv_shares_below_300k
FRD,Friedman Industries Inc. Common Stock,XNAS,18.35,2026-03-24,22404,422154,price_10_20,adv_below_5m,0.5645,0.045077,0.3274,False,adv_dollar_below_5m; adv_shares_below_300k
FRGT,"Freight Technologies, Inc. Ordinary Shares",XNAS,1.05,2026-03-24,803538,1085681,below_5,adv_below_5m,0.8065,0.109846,0.5833,False,close_below_5.0; adv_dollar_below_5m
FRHC,Freedom Holding Corp.,XNAS,142.8,2026-03-24,111344,14068130,price_80_200,adv_5m_20m,0.5484,0.04027,0.5083,False,adv_shares_below_300k
