ticker,name,market,locale,primary_exchange,type,active,currency_name,cik,composite_figi,share_class_figi,last_updated_utc
MCTA,Charming Medical Limited Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002035992,,,2026-03-24T06:07:49.663805028Z
MCY,Mercury General Corp.,stocks,us,XNYS,CS,True,usd,0000064996,BBG000F1C7F5,BBG001S98VJ0,2026-03-24T06:07:49.663805439Z
MD,"Pediatrix Medical Group, Inc.",stocks,us,XNYS,CS,True,usd,0000893949,BBG000H8LGK2,BBG001S96T25,2026-03-24T06:07:49.663805669Z
MDA,MDA Space Ltd.,stocks,us,XNYS,CS,True,usd,0001857047,BBG0113JHT18,BBG00ZS4RR31,2026-03-24T06:07:49.66380587Z
MDAI,"Spectral AI, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001833498,BBG00Z2ZVM27,BBG00Z2ZVN07,2026-03-24T06:07:49.663806311Z
MDB,"MongoDB, Inc. Class A",stocks,us,XNAS,CS,True,usd,0001441816,BBG0022FDRY8,BBG0022FDRZ7,2026-03-24T06:07:49.663806541Z
MDBH,"MDB Capital Holdings, LLC Class A common",stocks,us,XNAS,CS,True,usd,0001934642,BBG01BGX7N15,BBG01BGX7NW1,2026-03-24T06:07:49.663806631Z
MDCX,Medicus Pharma Ltd. Common Stock,stocks,us,XNAS,CS,True,usd,0001997296,BBG01K9HNPW1,BBG01JPD08P6,2026-03-24T06:07:49.663807513Z
MDGL,"Madrigal Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001157601,BBG000QS6NV8,BBG001SNKQ42,2026-03-24T06:07:49.663807864Z
MDIA,Mediaco Holding Inc. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001784254,BBG00PM9Y4V0,BBG00PM9Y4W9,2026-03-24T06:07:49.663807984Z
MDLN,Medline Inc. Class A common stock,stocks,us,XNAS,CS,True,usd,0002046386,BBG01Y6778L4,BBG01Y6779J5,2026-03-24T06:07:49.663808194Z
MDT,Medtronic plc,stocks,us,XNYS,CS,True,usd,0001613103,,,2026-03-24T06:07:49.663809407Z
MDV,"Modiv Industrial, Inc.",stocks,us,XNYS,CS,True,usd,0001645873,BBG00KXRCVN2,BBG00KXRCVP0,2026-03-24T06:07:49.663809627Z
MDWD,MediWound Ltd.,stocks,us,XNAS,CS,True,usd,0001593984,,,2026-03-24T06:07:49.663809857Z
MDXG,"MiMedx Group, Inc",stocks,us,XNAS,CS,True,usd,0001376339,BBG000RJ6FL5,BBG001STPW96,2026-03-24T06:07:49.663810088Z
MDXH,MDxHealth SA Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001872529,,,2026-03-24T06:07:49.663810208Z
MEC,"Mayville Engineering Company, Inc.",stocks,us,XNYS,CS,True,usd,0001766368,BBG0018XDT80,BBG001TFSDY6,2026-03-24T06:07:49.66381096Z
MED,"Medifast, Inc.",stocks,us,XNYS,CS,True,usd,0000910329,BBG000BWBW76,BBG001SD45H4,2026-03-24T06:07:49.66381122Z
MEDP,"Medpace Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001668397,BBG0065B7K59,BBG0065B7K40,2026-03-24T06:07:49.663811571Z
MEG,"Montrose Environmental Group, Inc.",stocks,us,XNYS,CS,True,usd,0001643615,BBG005Q29TZ4,BBG005Q29V07,2026-03-24T06:07:49.663811821Z
MEGL,Magic Empire Global Limited Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001881472,,,2026-03-24T06:07:49.663812062Z
MEHA,"Functional Brands, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001837254,BBG01RP605Q8,BBG01RP606P7,2026-03-24T06:07:49.663812292Z
MEI,Methode Electronics,stocks,us,XNYS,CS,True,usd,0000065270,BBG000BNY197,BBG001S5T3T6,2026-03-24T06:07:49.663812523Z
MELI,"Mercado Libre, Inc",stocks,us,XNAS,CS,True,usd,0001099590,BBG000GQPB11,BBG001SM32G3,2026-03-24T06:07:49.663812633Z
MENS,Jyong Biotech Ltd. Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001954488,,,2026-03-24T06:07:49.663814076Z
MEOH,Methanex Corp,stocks,us,XNAS,CS,True,usd,0000886977,BBG000C16MS8,BBG001S66Y93,2026-03-24T06:07:49.663814186Z
MERC,Mercer International Inc,stocks,us,XNAS,CS,True,usd,0001333274,BBG000CDMMM0,BBG001S6TK43,2026-03-24T06:07:49.663814306Z
MESH,Meshflow Acquisition Corp. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002081468,,,2026-03-24T06:07:49.663814526Z
MET,"MetLife, Inc.",stocks,us,XNYS,CS,True,usd,0001099219,BBG000BB6KF5,BBG001S5T3R8,2026-03-24T06:07:49.663815478Z
META,"Meta Platforms, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001326801,BBG000MM2P62,BBG001SQCQC5,2026-03-24T06:07:49.663815608Z
METC,"Ramaco Resources, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001687187,BBG00BCQJ2X3,BBG00BCQJ2W4,2026-03-24T06:07:49.663815989Z
METCB,"Ramaco Resources, Inc. Class B Common Stock",stocks,us,XNAS,CS,True,usd,0001687187,BBG01GHDJBW6,BBG01GHDJBX5,2026-03-24T06:07:49.66381624Z
METCI,"Ramaco Resources, Inc. 8.250% Senior Notes due 2030",stocks,us,XNAS,CS,True,usd,0001687187,,,2026-03-24T06:07:49.66381661Z
MEVO,M Evo Global Acquisition Corp II Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002087361,,,2026-03-24T06:07:49.663817953Z
MFA,"MFA Financial, Inc",stocks,us,XNYS,CS,True,usd,0001055160,BBG000BL6138,BBG001S86YS8,2026-03-24T06:07:49.663818394Z
MFC,Manulife Financial Corp.,stocks,us,XNYS,CS,True,usd,0001086888,BBG000C0Q0K4,BBG001S76KD6,2026-03-24T06:07:49.663819105Z
MFI,mF International Limited Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001940941,,,2026-03-24T06:07:49.663819596Z
MFIC,MidCap Financial Investment Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0001278752,BBG000CBNX94,BBG001SF7M43,2026-03-24T06:07:49.663819706Z
MFICL,MidCap Financial Investment Corporation 8.00% Notes due 2028,stocks,us,XNAS,CS,True,usd,0001278752,,,2026-03-24T06:07:49.663819817Z
MFIN,Medallion Financial Corp,stocks,us,XNAS,CS,True,usd,0001000209,BBG000GPQ7M8,BBG001S8ZQZ5,2026-03-24T06:07:49.663820037Z
MG,Mistras Group Inc.,stocks,us,XNYS,CS,True,usd,0001436126,BBG000DQF1G1,BBG001T1V7Z5,2026-03-24T06:07:49.663821971Z
MGA,Magna International,stocks,us,XNYS,CS,True,usd,0000749098,BBG000BNLPJ7,BBG001S5SY91,2026-03-24T06:07:49.663822101Z
MGEE,MGE Energy Inc,stocks,us,XNAS,CS,True,usd,0001161728,BBG000JNWST0,BBG001SD2RD2,2026-03-24T06:07:49.663822341Z
MGIH,Millennium Group International Holdings Limited Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001903995,,,2026-03-24T06:07:49.663822602Z
MGLD,"The Marygold Companies, Inc.",stocks,us,XASE,CS,True,usd,0001005101,BBG000BJR7D6,BBG001S8P449,2026-03-24T06:07:49.663822872Z
MGM,MGM RESORTS INTERNATIONAL,stocks,us,XNYS,CS,True,usd,0000789570,BBG000C2BXK4,BBG001S6BYT5,2026-03-24T06:07:49.663822993Z
MGN,Megan Holdings Limited Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001995075,,,2026-03-24T06:07:49.663823253Z
MGNI,"Magnite, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001595974,BBG000PBDRC0,BBG001T5LB97,2026-03-24T06:07:49.663823524Z
MGNX,"MacroGenics, Inc.",stocks,us,XNAS,CS,True,usd,0001125345,BBG000BM2SF8,BBG001S9C8R7,2026-03-24T06:07:49.663823814Z
MGPI,MGP Ingredients Inc,stocks,us,XNAS,CS,True,usd,0000835011,BBG000BXK6C5,BBG001S5XTL2,2026-03-24T06:07:49.663824075Z
MGRC,Mcgrath Rentcorp,stocks,us,XNAS,CS,True,usd,0000752714,BBG000BP02D2,BBG001S5T593,2026-03-24T06:07:49.663824455Z
MGRX,"Mangoceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001938046,BBG01CCMR9Q3,BBG01CCMRBK4,2026-03-24T06:07:49.663825037Z
MGTX,MeiraGTx Holdings plc Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001735438,,,2026-03-24T06:07:49.663825157Z
MGX,"Metagenomi Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001785279,BBG00Y5ZXS77,BBG00Y5ZXS95,2026-03-24T06:07:49.663825397Z
MGY,Magnolia Oil & Gas Corporation Class A Common Stock,stocks,us,XNYS,CS,True,usd,0001698990,BBG00GNC8DL2,BBG00GNC8DM1,2026-03-24T06:07:49.663825528Z
MH,"McGraw Hill, Inc.",stocks,us,XNYS,CS,True,usd,0001951070,BBG01VV18497,BBG01VV18576,2026-03-24T06:07:49.663825918Z
MHH,"Mastech Digital, Inc.",stocks,us,XASE,CS,True,usd,0001437226,BBG000CV1443,BBG001T0DSJ9,2026-03-24T06:07:49.663826279Z
MHK,"Mohawk Industries, Inc.",stocks,us,XNYS,CS,True,usd,0000851968,BBG000FLZN98,BBG001SBGSZ5,2026-03-24T06:07:49.663826399Z
MHO,"M/I Homes, Inc.",stocks,us,XNYS,CS,True,usd,0000799292,BBG000BL9MZ4,BBG001S7HGC4,2026-03-24T06:07:49.6638269Z
MI,NFT Limited,stocks,us,XASE,CS,True,usd,0001958713,,,2026-03-24T06:07:49.663827181Z
MIAX,"Miami International Holdings, Inc.",stocks,us,XNYS,CS,True,usd,0001438472,BBG004RKDWL9,BBG004RKDWM8,2026-03-24T06:07:49.663827301Z
MICC,The Magnum Ice Cream Company N.V.,stocks,us,XNYS,CS,True,usd,0002071668,,,2026-03-24T06:07:49.663827421Z
MIDD,Middleby Corp,stocks,us,XNAS,CS,True,usd,0000769520,BBG000DQN9R3,BBG001S8N9X8,2026-03-24T06:07:49.663827642Z
MIGI,Mawson Infrastructure Group Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001218683,BBG000R6WR47,BBG001ST7265,2026-03-24T06:07:49.663828323Z
MIMI,Mint Incorporation Limited Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001998560,,,2026-03-24T06:07:49.663828764Z
MIND,"MIND Technology, Inc. Common Stock (DE)",stocks,us,XNAS,CS,True,usd,0000926423,BBG00WH44HY3,BBG00WH44HZ2,2026-03-24T06:07:49.663829004Z
MINE,Mayfair Gold Corp.,stocks,us,XASE,CS,True,usd,0001823255,BBG011BZNQX7,BBG00ZMZ3ND2,2026-03-24T06:07:49.663829114Z
MIRA,"MIRA Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001904286,BBG01H8XP5F5,BBG01H8XP681,2026-03-24T06:07:49.663830086Z
MIRM,"Mirum Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001759425,BBG00MH7T2M7,BBG00MH7T2N6,2026-03-24T06:07:49.663830657Z
MIST,Milestone Pharmaceuticals Inc. Common Shares,stocks,us,XNAS,CS,True,usd,0001408443,BBG009DR4MN8,BBG009DR4MP6,2026-03-24T06:07:49.663830888Z
MITK,"Mitek Systems, Inc.",stocks,us,XNAS,CS,True,usd,0000807863,BBG000BP3D45,BBG001S5T6P3,2026-03-24T06:07:49.663830998Z
MITQ,"Moving iMage Technologies, Inc.",stocks,us,XASE,CS,True,usd,0001770236,BBG011MHCWP3,BBG011MHCWQ2,2026-03-24T06:07:49.663831339Z
MITT,"TPG Mortgage Investment Trust, Inc.",stocks,us,XNYS,CS,True,usd,0001514281,BBG001KJLYZ7,BBG001V0PK00,2026-03-24T06:07:49.663831449Z
MKC,"McCormick & Company, Incorporated Non-VTG CS",stocks,us,XNYS,CS,True,usd,0000063754,BBG000G6Y5W4,BBG001S79S19,2026-03-24T06:07:49.663832561Z
MKC.V,"McCormick & Company, Incorporated Voting CS",stocks,us,XNYS,CS,True,usd,0000063754,BBG000FJ52G4,BBG001SB2WB7,2026-03-24T06:07:49.663832711Z
MKL,Markel Group Inc.,stocks,us,XNYS,CS,True,usd,0001096343,BBG000FC7366,BBG001S9ZK95,2026-03-24T06:07:49.663833353Z
MKLY,McKinley Acquisition Corporation Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002067592,,,2026-03-24T06:07:49.663833443Z
MKSI,MKS Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001049502,BBG000BVMG26,BBG001SBB6Q8,2026-03-24T06:07:49.663833813Z
MKTX,MarketAxess Holdings Inc.,stocks,us,XNAS,CS,True,usd,0001278021,BBG000BJBZ23,BBG001S8R6K4,2026-03-24T06:07:49.663834094Z
MLAA,Mountain Lake Acquisition Corp. II Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002094265,,,2026-03-24T06:07:49.663834274Z
MLAB,Mesa Laboratories Inc,stocks,us,XNAS,CS,True,usd,0000724004,BBG000BP3PW7,BBG001S5T762,2026-03-24T06:07:49.663834805Z
MLAC,Mountain Lake Acquisition Corp. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002029492,,,2026-03-24T06:07:49.663834996Z
MLCI,Mount Logan Capital Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0002051820,BBG01X7SDLC3,BBG01X7SDLF0,2026-03-24T06:07:49.663835266Z
MLCIL,Mount Logan Capital Inc. 8.00% Notes Due 2031,stocks,us,XNAS,CS,True,usd,0002051820,,,2026-03-24T06:07:49.663835356Z
MLEC,Moolec Science SA Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001937737,,,2026-03-24T06:07:49.663835637Z
MLGO,"MicroAlgo, Inc. Ordinary Shares",stocks,us,XNAS,CS,True,usd,0001800392,,,2026-03-24T06:07:49.663835817Z
MLI,"Mueller Industries, Inc.",stocks,us,XNYS,CS,True,usd,0000089439,BBG000C6W444,BBG001S6PVC4,2026-03-24T06:07:49.663835908Z
MLKN,"MillerKnoll, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0000066382,BBG000BP46T2,BBG001S5T771,2026-03-24T06:07:49.663835998Z
MLM,Martin Marietta Materials,stocks,us,XNYS,CS,True,usd,0000916076,BBG000BGYMH7,BBG001S7QC51,2026-03-24T06:07:49.663836098Z
MLP,Maui Land & Pineapple Co.,stocks,us,XNYS,CS,True,usd,0000063330,BBG000BB52X6,BBG001S5T7D4,2026-03-24T06:07:49.663836408Z
MLSS,"Milestone Scientific, Inc. Common Stock",stocks,us,XASE,CS,True,usd,0000855683,BBG000JJP0K7,BBG001SB7BF4,2026-03-24T06:07:49.66383739Z
MLTX,MoonLake Immunotherapeutics Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001821586,BBG00XQZQTS9,BBG00XQZQVP7,2026-03-24T06:07:49.663837481Z
MLYS,"Mineralys Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001933414,BBG00ZXN1GN3,BBG00ZXN1GR9,2026-03-24T06:07:49.663837571Z
MMA,Mixed Martial Arts Group Limited,stocks,us,XASE,CS,True,usd,0001981519,,,2026-03-24T06:07:49.663837661Z
MMED,"MiniMed Group, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0002062583,BBG01Z6N2YW2,BBG01Z6N2ZV0,2026-03-24T06:07:49.663838032Z
MMI,MARCUS & MILLICHAP,stocks,us,XNYS,CS,True,usd,0001578732,BBG005GBRSR6,BBG005GBRSS5,2026-03-24T06:07:49.663838262Z
MMLP,Martin Midstream Partners LP,stocks,us,XNAS,CS,True,usd,0001176334,BBG000NMJFC8,BBG001SGDV17,2026-03-24T06:07:49.663839464Z
MMM,3M Company,stocks,us,XNYS,CS,True,usd,0000066740,BBG000BP52R2,BBG001S5T7X2,2026-03-24T06:07:49.663839555Z
MMS,"MAXIMUS, Inc.",stocks,us,XNYS,CS,True,usd,0001032220,BBG000BC5WJ4,BBG001S6G4K5,2026-03-24T06:07:49.663839745Z
MMSI,Merit Medical Systems Inc,stocks,us,XNAS,CS,True,usd,0000856982,BBG000C42VX0,BBG001S6KLT3,2026-03-24T06:07:49.663840015Z
MMTX,Miluna Acquisition Corp Class A Ordinary Share,stocks,us,XNAS,CS,True,usd,0002077033,,,2026-03-24T06:07:49.663840416Z
MMYT,MakeMyTrip Limited,stocks,us,XNAS,CS,True,usd,0001495153,,,2026-03-24T06:07:49.663841338Z
MNDO,Mind CTI Ltd,stocks,us,XNAS,CS,True,usd,0001119083,,,2026-03-24T06:07:49.663841639Z
MNDY,monday.com Ltd. Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001845338,,,2026-03-24T06:07:49.663841819Z
MNKD,Mannkind Corporation,stocks,us,XNAS,CS,True,usd,0000899460,BBG000PPL3G9,BBG001SLLLY3,2026-03-24T06:07:49.663841919Z
MNOV,"Medicinova, Inc.",stocks,us,XNAS,CS,True,usd,0001226616,BBG000RDP030,BBG001SNG8P4,2026-03-24T06:07:49.663842009Z
MNRO,"Monro, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0000876427,BBG000C0BZD1,BBG001S62LS4,2026-03-24T06:07:49.6638423Z
MNSB,"MainStreet Bancshares, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001693577,BBG000QRB2P7,BBG001SNH4N4,2026-03-24T06:07:49.66384262Z
MNSBP,"MainStreet Bancshares, Inc. Depositary Shares",stocks,us,XNAS,CS,True,usd,0001693577,,,2026-03-24T06:07:49.663842841Z
MNST,Monster Beverage Corporation,stocks,us,XNAS,CS,True,usd,0000865752,BBG008NVB1C0,BBG008NVB1F7,2026-03-24T06:07:49.663843342Z
MNTK,"Montauk Renewables, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001826600,BBG00YHYK2C2,BBG00YHYK376,2026-03-24T06:07:49.663843542Z
MNTN,"MNTN, Inc.",stocks,us,XNYS,CS,True,usd,0001891027,BBG01S437BJ4,BBG01S437BK2,2026-03-24T06:07:49.663843632Z
MNTS,Momentus Inc. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001781162,BBG00QJCX1H8,BBG00QJCX277,2026-03-24T06:07:49.663843783Z
MNY,MoneyHero Limited Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001974044,,,2026-03-24T06:07:49.663844063Z
MO,"Altria Group, Inc.",stocks,us,XNYS,CS,True,usd,0000764180,BBG000BP6LJ8,BBG001S5T8T5,2026-03-24T06:07:49.663844354Z
MOBX,"Mobix Labs, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001855467,BBG011MS0NB7,BBG011MS0P59,2026-03-24T06:07:49.663844865Z
MOD,Modine Manufacturing Co,stocks,us,XNYS,CS,True,usd,0000067347,BBG000BP7CL4,BBG001S5T913,2026-03-24T06:07:49.663845296Z
MODD,"Modular Medical, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001074871,BBG000GMGQR9,BBG001SPX9K3,2026-03-24T06:07:49.663845386Z
MOG.A,Moog Inc.,stocks,us,XNYS,CS,True,usd,0000067887,BBG000BP7RH6,BBG001S5T922,2026-03-24T06:07:49.663845566Z
MOG.B,MOOG INC CL B,stocks,us,XNYS,CS,True,usd,0000067887,BBG000BP8360,BBG001S5T931,2026-03-24T06:07:49.663845656Z
MOH,"Molina Healthcare, Inc.",stocks,us,XNYS,CS,True,usd,0001179929,BBG000MBHNC8,BBG001SKBQ20,2026-03-24T06:07:49.663845847Z
MORN,"Morningstar, Inc.",stocks,us,XNAS,CS,True,usd,0001289419,BBG000CGQ4F7,BBG001SC6FV6,2026-03-24T06:07:49.663846508Z
MOS,The Mosaic Company,stocks,us,XNYS,CS,True,usd,0001285785,BBG000BFXHL6,BBG001S7LJN1,2026-03-24T06:07:49.663846708Z
MOV,"Movado Group, Inc.",stocks,us,XNYS,CS,True,usd,0000072573,BBG000BL30Y9,BBG001S8FWS2,2026-03-24T06:07:49.663847279Z
MOVE,"Corvex, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001734750,BBG00X0V8H84,BBG00X0V8H93,2026-03-24T06:07:49.66384737Z
MP,MP Materials Corp.,stocks,us,XNYS,CS,True,usd,0001801368,BBG00TJGL0F0,BBG00TJGL0T5,2026-03-24T06:07:49.66384746Z
MPAA,"Motorcar Parts of America, Inc.",stocks,us,XNAS,CS,True,usd,0000918251,BBG000BJS1P5,BBG001S7VFF7,2026-03-24T06:07:49.66384767Z
MPB,"Mid Penn Bancorp, Inc.",stocks,us,XNAS,CS,True,usd,0000879635,BBG000BB7F65,BBG001S5T0G6,2026-03-24T06:07:49.6638478Z
